"union_id","union_name_en","union_name_bn","union_website","upazila_id","upazila_name_en","upazila_name_bn","upazila_website","district_id","district_name_en","district_name_bn","district_latitude","district_longitude","district_website","division_id","division_name_en","division_name_bn","division_website"
"96","Akubpur","আকুবপুর","akubpurup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"97","Andicot","আন্দিকোট","andicotup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"98","Purbadair (East)","পুর্বধৈইর (পুর্ব)","purbadaireastup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"99","Purbadair (West)","পুর্বধৈইর (পশ্চিম)","purbadairwestup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"100","Bangara (East)","বাঙ্গরা (পূর্ব)","bangaraeastup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"101","Bangara (West)","বাঙ্গরা (পশ্চিম)","bangarawestup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"102","Chapitala","চাপিতলা","chapitalaup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"103","Camalla","কামাল্লা","camallaup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"104","Jatrapur","যাত্রাপুর","jatrapurup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"105","Ramachandrapur (North)","রামচন্দ্রপুর (উত্তর)","ramachandrapurnorthup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"106","Ramachandrapur (South)","রামচন্দ্রপুর (দক্ষিন)","ramachandrapursouthup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"107","Muradnagar Sadar","মুরাদনগর সদর","muradnagarsadarup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"108","Nobipur (East)","নবীপুর (পুর্ব)","nobipureastup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"109","Nobipur (West)","নবীপুর (পশ্চিম)","nobipurwestup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"110","Damgar","ধামঘর","damgarup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"111","Jahapur","জাহাপুর","jahapurup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"112","Salikandi","ছালিয়াকান্দি","salikandiup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"113","Darura","দারোরা","daruraup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"114","Paharpur","পাহাড়পুর","paharpurup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"115","Babutipara","বাবুটিপাড়া","babutiparaup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"116","Tanki","টনকী","tankiup.comilla.gov.bd","9","Muradnagar","মুরাদনগর","muradnagar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"117","Bangadda","বাঙ্গড্ডা","bangadda.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"118","Paria","পেরিয়া","pariaup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"119","Raykot","রায়কোট","raykotup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"120","Mokara","মোকরা","mokaraup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"121","Makrabpur","মক্রবপুর","makrabpurup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"122","Heshakhal","হেসাখাল","heshakhalup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"123","Adra","আদ্রা","adraup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"124","Judda","জোড্ডা","juddaup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"125","Dhalua","ঢালুয়া","dhaluaup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"126","Doulkha","দৌলখাঁড়","doulkhaup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"127","Boxgonj","বক্সগঞ্জ","boxgonjup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"128","Satbaria","সাতবাড়ীয়া","satbariaup.comilla.gov.bd","10","Nangalkot","নাঙ্গলকোট","nangalkot.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"129","Kalirbazer","কালীর বাজার","kalirbazerup.comilla.gov.bd","11","Comilla Sadar","কুমিল্লা সদর","comillasadar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"130","North Durgapur","উত্তর দুর্গাপুর","durgapurnorthup.comilla.gov.bd","11","Comilla Sadar","কুমিল্লা সদর","comillasadar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"131","South Durgapur","দক্ষিন দুর্গাপুর","durgapursouthup.comilla.gov.bd","11","Comilla Sadar","কুমিল্লা সদর","comillasadar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"132","Amratoli","আমড়াতলী","amratoliup.comilla.gov.bd","11","Comilla Sadar","কুমিল্লা সদর","comillasadar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"133","Panchthubi","পাঁচথুবী","panchthubiup.comilla.gov.bd","11","Comilla Sadar","কুমিল্লা সদর","comillasadar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"134","Jagannatpur","জগন্নাথপুর","jagannatpurup.comilla.gov.bd","11","Comilla Sadar","কুমিল্লা সদর","comillasadar.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"135","Chandanpur","চন্দনপুর","chandanpurup.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"136","Chalibanga","চালিভাঙ্গা","chalibangaup.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"137","Radanagar","রাধানগর","radanagarup.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"138","Manikarchar","মানিকারচর","manikarcharup.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"139","Barakanda","বড়কান্দা","barakandaup.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"140","Govindapur","গোবিন্দপুর","govindapurup1.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"141","Luterchar","লুটেরচর","lutercharup.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"142","Vaorkhola","ভাওরখোলা","vaorkholaup.comilla.gov.bd","12","Meghna","মেঘনা","meghna.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"143","Baishgaon","বাইশগাঁও","baishgaonup.comilla.gov.bd","13","Monohargonj","মনোহরগঞ্জ","monohargonj.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"144","Shoroshpur","সরসপুর","shoroshpurup.comilla.gov.bd","13","Monohargonj","মনোহরগঞ্জ","monohargonj.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"145","Hasnabad","হাসনাবাদ","hasnabadup.comilla.gov.bd","13","Monohargonj","মনোহরগঞ্জ","monohargonj.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
"146","Jholam (North)","ঝলম (উত্তর)","jholamnorthup.comilla.gov.bd","13","Monohargonj","মনোহরগঞ্জ","monohargonj.comilla.gov.bd","1","Cumilla","কুমিল্লা","23.4682747","91.1788135","www.comilla.gov.bd","1","Chattagram","চট্টগ্রাম","www.chittagongdiv.gov.bd"
